_id,year,pf_id,facility,pollutant,tons_per_yr,ghg,hap,criteria,sulfur,current,lat,lon
4912,2012.0,737406.0,SOUTH HILLS HEALTH SYS/JEFFERSON REG MED CTR,Carbon Dioxide,6755.0,1,0,0,0,0,40.317489,-79.933521
4913,2012.0,737406.0,SOUTH HILLS HEALTH SYS/JEFFERSON REG MED CTR,Carbon Monoxide,4.71,0,0,1,0,0,40.317489,-79.933521
4914,2012.0,737406.0,SOUTH HILLS HEALTH SYS/JEFFERSON REG MED CTR,Ethylene Oxide,0.03,0,1,0,0,0,40.317489,-79.933521
4915,2012.0,737406.0,SOUTH HILLS HEALTH SYS/JEFFERSON REG MED CTR,Formaldehyde,0.0,0,1,0,0,0,40.317489,-79.933521
4916,2012.0,737406.0,SOUTH HILLS HEALTH SYS/JEFFERSON REG MED CTR,Hexane,0.1,0,1,0,0,0,40.317489,-79.933521
4917,2012.0,737406.0,SOUTH HILLS HEALTH SYS/JEFFERSON REG MED CTR,Methane,0.12,1,0,0,0,0,40.317489,-79.933521
4918,2012.0,737406.0,SOUTH HILLS HEALTH SYS/JEFFERSON REG MED CTR,Nitrogen Oxides,5.63,0,0,1,0,0,40.317489,-79.933521
4919,2012.0,737406.0,SOUTH HILLS HEALTH SYS/JEFFERSON REG MED CTR,Nitrous Oxide (N2O),0.12,1,0,0,0,0,40.317489,-79.933521
4920,2012.0,737406.0,SOUTH HILLS HEALTH SYS/JEFFERSON REG MED CTR,"Particulate Matter < 10 Microns, Filterable",0.83,0,0,1,0,0,40.317489,-79.933521
4921,2012.0,737406.0,SOUTH HILLS HEALTH SYS/JEFFERSON REG MED CTR,"Particulate Matter < 2.5 Microns, Filterable",0.83,0,0,1,0,0,40.317489,-79.933521
4922,2012.0,737406.0,SOUTH HILLS HEALTH SYS/JEFFERSON REG MED CTR,"Particulate Matter, Condensable",0.31,0,0,1,0,0,40.317489,-79.933521
4923,2012.0,737406.0,SOUTH HILLS HEALTH SYS/JEFFERSON REG MED CTR,Sulfur Oxides,0.03,0,0,1,0,0,40.317489,-79.933521
4924,2012.0,737406.0,SOUTH HILLS HEALTH SYS/JEFFERSON REG MED CTR,Toluene,0.0,0,1,0,0,0,40.317489,-79.933521
4925,2012.0,737406.0,SOUTH HILLS HEALTH SYS/JEFFERSON REG MED CTR,Volatile Organic Compounds,0.36,0,0,1,0,0,40.317489,-79.933521
4926,2012.0,737412.0,HOECHSTETTER PRINTING/COMMERCIAL LITHO PRINTING,"1,2-Ethanediol (Ethylene Glycol)",0.1,0,1,0,0,0,40.44825,-79.893731
4927,2012.0,737412.0,HOECHSTETTER PRINTING/COMMERCIAL LITHO PRINTING,Ammonia,0.0,0,0,1,0,0,40.44825,-79.893731
4928,2012.0,737412.0,HOECHSTETTER PRINTING/COMMERCIAL LITHO PRINTING,Carbon Monoxide,0.39,0,0,1,0,0,40.44825,-79.893731
4929,2012.0,737412.0,HOECHSTETTER PRINTING/COMMERCIAL LITHO PRINTING,Glycol Ethers,0.1,0,1,0,0,0,40.44825,-79.893731
4930,2012.0,737412.0,HOECHSTETTER PRINTING/COMMERCIAL LITHO PRINTING,Naphthalene,0.22,0,1,0,0,0,40.44825,-79.893731
4931,2012.0,737412.0,HOECHSTETTER PRINTING/COMMERCIAL LITHO PRINTING,Nitrogen Oxides,0.47,0,0,1,0,0,40.44825,-79.893731
4932,2012.0,737412.0,HOECHSTETTER PRINTING/COMMERCIAL LITHO PRINTING,"Particulate Matter < 10 Microns, Filterable",0.01,0,0,1,0,0,40.44825,-79.893731
4933,2012.0,737412.0,HOECHSTETTER PRINTING/COMMERCIAL LITHO PRINTING,"Particulate Matter < 2.5 Microns, Filterable",0.01,0,0,1,0,0,40.44825,-79.893731
4934,2012.0,737412.0,HOECHSTETTER PRINTING/COMMERCIAL LITHO PRINTING,Volatile Organic Compounds,12.09,0,0,1,0,0,40.44825,-79.893731
4935,2012.0,737412.0,HOECHSTETTER PRINTING/COMMERCIAL LITHO PRINTING,Xylenes (Isomers And Mixture),0.63,0,1,0,0,0,40.44825,-79.893731
4936,2012.0,737431.0,NORTHEAST PAVING/SPRINGDALE ASPHALT PLT,Ammonia,0.04,0,0,1,0,0,40.540419,-79.771715
4937,2012.0,737431.0,NORTHEAST PAVING/SPRINGDALE ASPHALT PLT,Carbon Monoxide,2.81,0,0,1,0,0,40.540419,-79.771715
4938,2012.0,737431.0,NORTHEAST PAVING/SPRINGDALE ASPHALT PLT,Formaldehyde,0.0,0,1,0,0,0,40.540419,-79.771715
4939,2012.0,737431.0,NORTHEAST PAVING/SPRINGDALE ASPHALT PLT,Hexane,0.02,0,1,0,0,0,40.540419,-79.771715
4940,2012.0,737431.0,NORTHEAST PAVING/SPRINGDALE ASPHALT PLT,Methane,0.03,1,0,0,0,0,40.540419,-79.771715
4941,2012.0,737431.0,NORTHEAST PAVING/SPRINGDALE ASPHALT PLT,Nitrogen Oxides,2.94,0,0,1,0,0,40.540419,-79.771715
4942,2012.0,737431.0,NORTHEAST PAVING/SPRINGDALE ASPHALT PLT,"Particulate Matter < 10 Microns, Filterable",0.43,0,0,1,0,0,40.540419,-79.771715
4943,2012.0,737431.0,NORTHEAST PAVING/SPRINGDALE ASPHALT PLT,"Particulate Matter < 2.5 Microns, Filterable",0.13,0,0,1,0,0,40.540419,-79.771715
4944,2012.0,737431.0,NORTHEAST PAVING/SPRINGDALE ASPHALT PLT,Sulfur Oxides,0.16,0,0,1,0,0,40.540419,-79.771715
4945,2012.0,737431.0,NORTHEAST PAVING/SPRINGDALE ASPHALT PLT,Volatile Organic Compounds,1.19,0,0,1,0,0,40.540419,-79.771715
4946,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,"1,2-Ethanediol (Ethylene Glycol)",0.1,0,1,0,0,0,40.43639,-79.99306
4947,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Acetaldehyde,0.01,0,1,0,0,0,40.43639,-79.99306
4948,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Acrolein,0.0,0,1,0,0,0,40.43639,-79.99306
4949,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Ammonia,0.83,0,0,1,0,0,40.43639,-79.99306
4950,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Benzene,0.0,0,1,0,0,0,40.43639,-79.99306
4951,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Carbon Dioxide,53.41,1,0,0,0,0,40.43639,-79.99306
4952,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Carbon Monoxide,4.09,0,0,1,0,0,40.43639,-79.99306
4953,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Carbon Tetrachloride,0.0,0,1,0,0,0,40.43639,-79.99306
4954,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Chloroform,1.0,0,1,0,0,0,40.43639,-79.99306
4955,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Formaldehyde,0.04,0,1,0,0,0,40.43639,-79.99306
4956,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Hexane,1.1,0,1,0,0,0,40.43639,-79.99306
4957,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Hydrochloric Acid,0.02,0,1,0,0,0,40.43639,-79.99306
4958,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Methane,0.0,1,0,0,0,0,40.43639,-79.99306
4959,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Methanol,0.09,0,1,0,0,0,40.43639,-79.99306
4960,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Methylene Chloride (Dichloromethane),1.26,0,1,0,0,0,40.43639,-79.99306
4961,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Naphthalene,0.0,0,1,0,0,0,40.43639,-79.99306
4962,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Nitrogen Oxides,17.39,0,0,1,0,0,40.43639,-79.99306
4963,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Nitrous Oxide (N2O),0.0,1,0,0,0,0,40.43639,-79.99306
4964,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,"Particulate Matter < 10 Microns, Filterable",0.54,0,0,1,0,0,40.43639,-79.99306
4965,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,"Particulate Matter < 2.5 Microns, Filterable",0.54,0,0,1,0,0,40.43639,-79.99306
4966,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Propylene Oxide,0.0,0,1,0,0,0,40.43639,-79.99306
4967,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Sulfur Oxides,0.87,0,0,1,0,0,40.43639,-79.99306
4968,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Toluene,0.03,0,1,0,0,0,40.43639,-79.99306
4969,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Volatile Organic Compounds,3.21,0,0,1,0,0,40.43639,-79.99306
4970,2012.0,737432.0,DUQUESNE UNIVERSITY/PGH,Xylenes (Isomers And Mixture),0.43,0,1,0,0,0,40.43639,-79.99306
4971,2012.0,737433.0,NRG - Brunot Island Power Station,Acetaldehyde,0.0,0,1,0,0,1,40.46472,-80.04472
4972,2012.0,737433.0,NRG - Brunot Island Power Station,Acrolein,0.0,0,1,0,0,1,40.46472,-80.04472
4973,2012.0,737433.0,NRG - Brunot Island Power Station,Ammonia,1.24,0,0,1,0,1,40.46472,-80.04472
4974,2012.0,737433.0,NRG - Brunot Island Power Station,Benzene,0.0,0,1,0,0,1,40.46472,-80.04472
4975,2012.0,737433.0,NRG - Brunot Island Power Station,Carbon Dioxide,20045.09,1,0,0,0,1,40.46472,-80.04472
4976,2012.0,737433.0,NRG - Brunot Island Power Station,Carbon Monoxide,23.05,0,0,1,0,1,40.46472,-80.04472
4977,2012.0,737433.0,NRG - Brunot Island Power Station,Formaldehyde,0.14,0,1,0,0,1,40.46472,-80.04472
4978,2012.0,737433.0,NRG - Brunot Island Power Station,Manganese,0.0,0,1,0,0,1,40.46472,-80.04472
4979,2012.0,737433.0,NRG - Brunot Island Power Station,Methane,0.38,1,0,0,0,1,40.46472,-80.04472
4980,2012.0,737433.0,NRG - Brunot Island Power Station,m-Xylene,0.0,0,1,0,0,1,40.46472,-80.04472
4981,2012.0,737433.0,NRG - Brunot Island Power Station,Nitrogen Oxides,11.91,0,0,1,0,1,40.46472,-80.04472
4982,2012.0,737433.0,NRG - Brunot Island Power Station,Nitrous Oxide (N2O),0.04,1,0,0,0,1,40.46472,-80.04472
4983,2012.0,737433.0,NRG - Brunot Island Power Station,"Particulate Matter < 10 Microns, Filterable",5.37,0,0,1,0,1,40.46472,-80.04472
4984,2012.0,737433.0,NRG - Brunot Island Power Station,"Particulate Matter < 2.5 Microns, Filterable",5.37,0,0,1,0,1,40.46472,-80.04472
4985,2012.0,737433.0,NRG - Brunot Island Power Station,"Particulate Matter, Condensable",0.77,0,0,1,0,1,40.46472,-80.04472
4986,2012.0,737433.0,NRG - Brunot Island Power Station,Propylene Oxide,0.0,0,1,0,0,1,40.46472,-80.04472
4987,2012.0,737433.0,NRG - Brunot Island Power Station,Sulfur Oxides,0.13,0,0,1,0,1,40.46472,-80.04472
4988,2012.0,737433.0,NRG - Brunot Island Power Station,Toluene,0.03,0,1,0,0,1,40.46472,-80.04472
4989,2012.0,737433.0,NRG - Brunot Island Power Station,Volatile Organic Compounds,3.6,0,0,1,0,1,40.46472,-80.04472
4990,2012.0,737433.0,NRG - Brunot Island Power Station,Xylenes (Isomers And Mixture),0.0,0,1,0,0,1,40.46472,-80.04472
4991,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Ammonia,4.03,0,0,1,0,1,40.60852,-79.72701
4992,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Benzene,0.0,0,1,0,0,1,40.60852,-79.72701
4993,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Cadmium,0.0,0,1,0,0,1,40.60852,-79.72701
4994,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Carbon Dioxide,167647.0,1,0,0,0,1,40.60852,-79.72701
4995,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Carbon Monoxide,371.7,0,0,1,0,1,40.60852,-79.72701
4996,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Chromium,0.71,0,1,0,0,1,40.60852,-79.72701
4997,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Formaldehyde,0.0,0,1,0,0,1,40.60852,-79.72701
4998,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Hexane,1.9,0,1,0,0,1,40.60852,-79.72701
4999,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Hydrogen Fluoride (Hydrofluoric Acid),0.76,0,1,0,0,1,40.60852,-79.72701
5000,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Lead,0.09,0,1,1,0,1,40.60852,-79.72701
5001,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Manganese,0.61,0,1,0,0,1,40.60852,-79.72701
5002,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Methane,2.87,1,0,0,0,1,40.60852,-79.72701
5003,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Nickel,0.66,0,1,0,0,1,40.60852,-79.72701
5004,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Nitrogen Oxides,233.1,0,0,1,0,1,40.60852,-79.72701
5005,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Nitrous Oxide (N2O),0.28,1,0,0,0,1,40.60852,-79.72701
5006,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,"Particulate Matter < 10 Microns, Filterable",128.99,0,0,1,0,1,40.60852,-79.72701
5007,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,"Particulate Matter < 2.5 Microns, Filterable",100.59,0,0,1,0,1,40.60852,-79.72701
5008,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,"Particulate Matter, Condensable",79.59,0,0,1,0,1,40.60852,-79.72701
5009,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Sulfur Oxides,31.78,0,0,1,0,1,40.60852,-79.72701
5010,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Sulfuric Acid,0.01,0,0,0,1,1,40.60852,-79.72701
5011,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Toluene,0.0,0,1,0,0,1,40.60852,-79.72701
5012,2012.0,737434.0,ATI Flat Rolled Products Holdings LLC Brackenridge,Volatile Organic Compounds,58.9,0,0,1,0,1,40.60852,-79.72701
5013,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,"1,1,2,2-Tetrachloroethane",0.02,0,1,0,0,0,40.496083,-80.078032
5014,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,"1,3-Butadiene",0.02,0,1,0,0,0,40.496083,-80.078032
5015,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,"1,4-Dioxane (1,4-Diethyleneoxide)",0.04,0,1,0,0,0,40.496083,-80.078032
5016,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Acrolein,0.02,0,1,0,0,0,40.496083,-80.078032
5017,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Acrylonitrile,0.11,0,1,0,0,0,40.496083,-80.078032
5018,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Ammonia,3.28,0,0,1,0,0,40.496083,-80.078032
5019,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Antimony,0.02,0,1,0,0,0,40.496083,-80.078032
5020,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Arsenic,0.01,0,1,0,0,0,40.496083,-80.078032
5021,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Benzene,12.59,0,1,0,0,0,40.496083,-80.078032
5022,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Cadmium,0.0,0,1,0,0,0,40.496083,-80.078032
5023,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Carbon Dioxide,160218.56,1,0,0,0,0,40.496083,-80.078032
5024,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Carbon Disulfide,0.06,0,1,0,0,0,40.496083,-80.078032
5025,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Carbon Monoxide,220.98,0,0,1,0,0,40.496083,-80.078032
5026,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Chromium,0.0,0,1,0,0,0,40.496083,-80.078032
5027,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Cobalt,0.01,0,1,0,0,0,40.496083,-80.078032
5028,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Cresols/Cresylic Acid (Isomers And Mixture),0.18,0,1,0,0,0,40.496083,-80.078032
5029,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Formaldehyde,0.0,0,1,0,0,0,40.496083,-80.078032
5030,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Hexane,0.1,0,1,0,0,0,40.496083,-80.078032
5031,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Hydrochloric Acid,0.0,0,1,0,0,0,40.496083,-80.078032
5032,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Hydrogen Sulfide,0.14,0,0,0,1,0,40.496083,-80.078032
5033,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Lead,0.0347,0,1,1,0,0,40.496083,-80.078032
5034,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Manganese,0.01,0,1,0,0,0,40.496083,-80.078032
5035,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Mercury,0.0075,0,1,0,0,0,40.496083,-80.078032
5036,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Methane,29205.83,1,0,0,0,0,40.496083,-80.078032
5037,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Methanol,4.24,0,1,0,0,0,40.496083,-80.078032
5038,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Methyl Chloride (Chloromethane),1.55,0,1,0,0,0,40.496083,-80.078032
5039,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Methyl Isobutyl Ketone (4-Methyl-2-Pentanone),0.04,0,1,0,0,0,40.496083,-80.078032
5040,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Methyl Methacrylate,0.04,0,1,0,0,0,40.496083,-80.078032
5041,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Methylene Chloride (Dichloromethane),0.0,0,1,0,0,0,40.496083,-80.078032
5042,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Naphthalene,1.72,0,1,0,0,0,40.496083,-80.078032
5043,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Nickel,0.04,0,1,0,0,0,40.496083,-80.078032
5044,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Nitrogen Oxides,391.41,0,0,1,0,0,40.496083,-80.078032
5045,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Nitrous Oxide (N2O),0.29,1,0,0,0,0,40.496083,-80.078032
5046,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,"Particulate Matter < 10 Microns, Filterable",49.6,0,0,1,0,0,40.496083,-80.078032
5047,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,"Particulate Matter < 2.5 Microns, Filterable",36.34,0,0,1,0,0,40.496083,-80.078032
5048,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Phenol,1.02,0,1,0,0,0,40.496083,-80.078032
5049,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Phosphorus,0.02,0,1,0,0,0,40.496083,-80.078032
5050,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Selenium,0.0,0,1,0,0,0,40.496083,-80.078032
5051,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Styrene,0.1,0,1,0,0,0,40.496083,-80.078032
5052,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Sulfur Oxides,254.62,0,0,1,0,0,40.496083,-80.078032
5053,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Sulfuric Acid,0.0,0,0,0,1,0,40.496083,-80.078032
5054,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Toluene,2.0,0,1,0,0,0,40.496083,-80.078032
5055,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Volatile Organic Compounds,87.24,0,0,1,0,0,40.496083,-80.078032
5056,2012.0,737435.0,SHENANGO INC/SHENANGO COKE PLT,Xylenes (Isomers And Mixture),0.32,0,1,0,0,0,40.496083,-80.078032
5057,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,"1,2-Ethanediol (Ethylene Glycol)",0.1,0,1,0,0,1,40.393563,-79.857741
5058,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Ammonia,20.53,0,0,1,0,1,40.393563,-79.857741
5059,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Benzene,0.04,0,1,0,0,1,40.393563,-79.857741
5060,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Carbon Dioxide,3997616.51,1,0,0,0,1,40.393563,-79.857741
5061,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Carbon Disulfide,0.08,0,1,0,0,1,40.393563,-79.857741
5062,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Carbon Monoxide,1229.78,0,0,1,0,1,40.393563,-79.857741
5063,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Chlorine,0.13,0,1,0,0,1,40.393563,-79.857741
5064,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Chromium,0.01,0,1,0,0,1,40.393563,-79.857741
5065,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Formaldehyde,0.0,0,1,0,0,1,40.393563,-79.857741
5066,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Glycol Ethers,0.18,0,1,0,0,1,40.393563,-79.857741
5067,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Hexane,0.41,0,1,0,0,1,40.393563,-79.857741
5068,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Hydrochloric Acid,11.01,0,1,0,0,1,40.393563,-79.857741
5069,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Lead,0.2336,0,1,1,0,1,40.393563,-79.857741
5070,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Manganese,1.15,0,1,0,0,1,40.393563,-79.857741
5071,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Mercury,0.0001,0,1,0,0,1,40.393563,-79.857741
5072,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Methane,2.39,1,0,0,0,1,40.393563,-79.857741
5073,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Methanol,11.9,0,1,0,0,1,40.393563,-79.857741
5074,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Nickel,0.0,0,1,0,0,1,40.393563,-79.857741
5075,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Nitrogen Oxides,259.13,0,0,1,0,1,40.393563,-79.857741
5076,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Nitrous Oxide (N2O),1.83,1,0,0,0,1,40.393563,-79.857741
5077,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,"Particulate Matter < 10 Microns, Filterable",102.05,0,0,1,0,1,40.393563,-79.857741
5078,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,"Particulate Matter < 2.5 Microns, Filterable",43.87,0,0,1,0,1,40.393563,-79.857741
5079,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,"Particulate Matter, Condensable",11.15,0,0,1,0,1,40.393563,-79.857741
5080,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Phenol,2.21,0,1,0,0,1,40.393563,-79.857741
5081,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Phosphorus,0.41,0,1,0,0,1,40.393563,-79.857741
5082,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Sulfur Oxides,1430.74,0,0,1,0,1,40.393563,-79.857741
5083,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Toluene,0.04,0,1,0,0,1,40.393563,-79.857741
5084,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Volatile Organic Compounds,32.39,0,0,1,0,1,40.393563,-79.857741
5085,2012.0,737436.0,U. S. Steel - Edgar Thomson Plant,Xylenes (Isomers And Mixture),0.03,0,1,0,0,1,40.393563,-79.857741
5086,2012.0,737437.0,GARDNER DENVER NASH LLC/ELIZABETH,Ammonia,0.0,0,0,1,0,0,40.278167,-79.876989
5087,2012.0,737437.0,GARDNER DENVER NASH LLC/ELIZABETH,Carbon Monoxide,0.1,0,0,1,0,0,40.278167,-79.876989
5088,2012.0,737437.0,GARDNER DENVER NASH LLC/ELIZABETH,Chromium,0.0,0,1,0,0,0,40.278167,-79.876989
5089,2012.0,737437.0,GARDNER DENVER NASH LLC/ELIZABETH,Hexane,0.0,0,1,0,0,0,40.278167,-79.876989
5090,2012.0,737437.0,GARDNER DENVER NASH LLC/ELIZABETH,Hexavalent Chromium,0.0,0,1,0,0,0,40.278167,-79.876989
5091,2012.0,737437.0,GARDNER DENVER NASH LLC/ELIZABETH,Methanol,0.01,0,1,0,0,0,40.278167,-79.876989
5092,2012.0,737437.0,GARDNER DENVER NASH LLC/ELIZABETH,Methyl Isobutyl Ketone (4-Methyl-2-Pentanone),0.01,0,1,0,0,0,40.278167,-79.876989
5093,2012.0,737437.0,GARDNER DENVER NASH LLC/ELIZABETH,m-Xylene,0.01,0,1,0,0,0,40.278167,-79.876989
5094,2012.0,737437.0,GARDNER DENVER NASH LLC/ELIZABETH,Nitrogen Oxides,0.12,0,0,1,0,0,40.278167,-79.876989
5095,2012.0,737437.0,GARDNER DENVER NASH LLC/ELIZABETH,o-Xylene,0.01,0,1,0,0,0,40.278167,-79.876989
5096,2012.0,737437.0,GARDNER DENVER NASH LLC/ELIZABETH,"Particulate Matter < 10 Microns, Filterable",0.1,0,0,1,0,0,40.278167,-79.876989
5097,2012.0,737437.0,GARDNER DENVER NASH LLC/ELIZABETH,"Particulate Matter < 2.5 Microns, Filterable",0.04,0,0,1,0,0,40.278167,-79.876989
5098,2012.0,737437.0,GARDNER DENVER NASH LLC/ELIZABETH,Sulfur Oxides,0.0,0,0,1,0,0,40.278167,-79.876989
5099,2012.0,737437.0,GARDNER DENVER NASH LLC/ELIZABETH,Toluene,0.1,0,1,0,0,0,40.278167,-79.876989
5100,2012.0,737437.0,GARDNER DENVER NASH LLC/ELIZABETH,Volatile Organic Compounds,0.35,0,0,1,0,0,40.278167,-79.876989
5101,2012.0,737437.0,GARDNER DENVER NASH LLC/ELIZABETH,Xylenes (Isomers And Mixture),0.04,0,1,0,0,0,40.278167,-79.876989
5102,2012.0,737438.0,McConway & Torley Corporation,Ammonia,0.04,0,0,1,0,1,40.478496,-79.960486
5103,2012.0,737438.0,McConway & Torley Corporation,Benzene,4.79,0,1,0,0,1,40.478496,-79.960486
5104,2012.0,737438.0,McConway & Torley Corporation,Cadmium,0.0,0,1,0,0,1,40.478496,-79.960486
5105,2012.0,737438.0,McConway & Torley Corporation,Carbon Monoxide,27.92,0,0,1,0,1,40.478496,-79.960486
5106,2012.0,737438.0,McConway & Torley Corporation,Chromium,0.2,0,1,0,0,1,40.478496,-79.960486
